Gender,Age,Height,Weight,Duration,Heart_Rate,Calories,suitable
0,63,172,70,3,85,13,1
0,22,168,63,26,100,139,1
0,24,152,52,10,83,37,0
1,29,195,96,19,95,88,1
1,29,183,87,4,78,7,0
0,27,167,60,28,101,156,1
1,41,197,102,24,108,175,0
0,53,174,66,22,105,140,1
0,25,149,54,11,95,55,1
1,33,181,79,1,85,3,1
0,27,181,73,20,94,93,0
1,51,171,76,6,89,26,1
0,27,163,56,9,87,37,1
1,21,188,93,22,97,99,1
1,58,186,90,20,103,142,1
1,29,192,88,29,106,177,0
0,74,172,73,8,89,40,1
0,24,169,66,7,85,26,0
0,40,172,59,8,83,31,1
0,47,151,55,20,101,120,0
1,35,198,103,5,90,22,1
1,57,187,86,20,100,130,0
1,71,193,90,20,100,146,1
0,34,176,76,18,95,87,1
1,52,173,77,14,88,60,1
1,21,181,77,2,84,4,1
0,34,161,64,12,87,50,1
0,49,172,71,13,91,62,0
1,26,174,73,27,108,161,1
0,24,152,53,12,93,57,1
1,67,174,74,12,92,66,0
1,23,196,96,16,92,62,0
1,32,187,90,12,89,45,1
0,21,161,55,25,103,144,1
0,25,185,85,20,104,110,0
1,29,167,71,16,86,44,0
0,33,166,65,4,84,15,1
0,23,172,69,24,103,134,1
1,24,176,78,27,109,165,1
0,27,157,57,8,101,45,0
1,64,194,97,20,101,145,1
1,52,197,99,5,79,17,0
0,34,180,79,16,92,72,1
1,65,176,84,26,110,218,1
1,73,183,88,25,99,179,1
0,37,173,74,15,83,55,1
0,34,155,55,28,108,182,0
1,26,191,96,8,92,32,1
0,30,169,62,13,93,62,1
1,27,185,85,18,106,107,1
0,22,165,64,15,93,69,0
0,42,173,66,2,84,8,1
1,71,179,81,14,101,101,1
1,46,203,110,9,91,46,1
1,65,187,98,29,108,243,1
1,25,179,77,29,114,200,1
0,73,162,66,28,96,162,0
0,53,167,63,2,74,6,1
1,31,180,79,25,102,135,1
0,21,169,64,12,90,51,1
1,26,186,82,2,77,3,1
0,42,158,59,27,103,164,1
1,20,185,79,19,98,81,1
1,65,183,82,11,87,53,1
1,53,165,71,20,96,108,0
1,22,197,94,25,108,155,1
1,38,188,85,7,75,13,0
1,27,198,97,23,100,122,0
1,34,182,84,23,101,127,0
0,41,154,56,21,105,132,1
1,36,182,79,17,96,81,1
1,52,190,91,26,103,178,1
1,21,173,72,25,106,135,1
0,35,167,63,24,100,134,1
0,66,159,61,27,106,183,1
1,49,205,101,30,119,280,1
1,42,182,85,22,94,107,0
0,52,178,73,20,103,121,1
1,53,184,83,13,95,72,1
1,38,180,80,24,98,124,1
1,69,174,78,25,105,192,1
0,25,152,49,26,108,167,1
0,23,170,60,19,100,103,1
0,22,154,61,13,93,60,1
0,41,156,61,11,97,59,0
0,64,169,65,17,94,92,1
0,31,169,72,9,89,38,0
0,34,159,57,28,117,209,1
0,53,155,57,30,106,198,0
0,21,150,51,21,97,108,1
1,33,188,95,27,103,162,1
1,32,162,65,6,91,21,1
1,45,176,79,6,90,26,1
0,73,154,57,10,90,53,1
1,36,176,83,26,101,145,0
0,35,191,83,26,107,157,1
0,46,155,57,26,112,185,1
1,28,194,86,19,103,106,1
1,66,192,86,1,83,4,1
0,50,159,59,22,94,115,1
0,33,171,70,10,92,46,0
1,26,173,77,23,103,121,1
0,28,158,55,19,101,108,1
1,55,198,104,18,103,131,1
1,38,190,94,13,90,55,1
1,56,174,78,4,83,15,1
0,72,160,62,11,94,62,1
1,56,181,84,25,106,183,1
1,59,189,85,22,104,158,1
0,75,176,73,13,95,73,1
1,38,173,74,15,94,67,0
0,22,172,65,8,83,28,0
0,33,167,64,3,78,9,0
0,57,160,59,18,98,104,1
1,61,168,76,27,113,228,1
1,57,210,122,5,80,21,0
1,22,177,82,16,97,69,1
1,51,193,91,15,104,104,1
1,33,174,74,24,111,162,1
0,43,166,69,15,96,78,1
0,60,152,57,6,84,26,1
1,22,171,79,20,107,115,1
0,50,154,54,26,97,147,0
1,27,187,88,10,90,36,1
0,65,178,73,17,91,85,1
1,65,197,102,13,83,61,1
1,27,177,75,19,101,95,1
0,36,169,66,23,104,137,1
0,39,165,62,28,107,179,1
1,29,189,96,4,83,11,1
1,37,197,100,5,87,19,0
0,33,159,60,25,104,150,0
0,38,151,52,23,98,128,1
1,78,181,85,29,107,248,0
1,70,181,89,6,90,34,0
1,47,190,89,24,104,161,1
1,29,188,91,10,89,36,1
0,29,150,48,11,102,65,1
0,21,170,68,27,109,168,1
1,53,191,91,17,92,89,1
0,40,161,59,22,96,116,1
1,22,188,80,11,86,28,1
0,32,167,73,6,88,25,0
0,21,171,66,16,97,79,1
0,60,173,71,14,93,72,1
1,56,165,74,25,93,129,1
0,54,153,51,8,87,37,1
0,77,160,63,9,98,55,1
1,37,191,90,12,98,64,0
1,64,199,104,6,88,33,1
1,41,179,84,19,103,117,1
1,60,173,82,2,81,7,0
1,38,192,90,25,101,146,0
0,49,174,72,20,100,114,1
1,22,188,92,11,96,48,1
1,40,197,102,19,99,112,0
1,38,186,81,2,84,6,1
1,47,183,91,20,94,105,1
0,53,168,64,6,89,28,1
1,37,178,81,28,112,203,0
0,48,180,75,27,99,149,1
0,54,153,52,9,92,47,1
1,44,188,88,24,106,164,1
0,44,172,68,25,106,157,1
0,32,171,73,29,104,168,0
1,33,193,98,2,77,4,0
0,47,158,57,2,79,7,1
0,32,176,70,24,101,133,0
0,52,172,72,11,98,61,1
0,47,163,62,25,99,142,1
1,20,183,84,15,92,52,1
0,40,168,66,6,82,22,1
0,35,171,66,25,108,160,1
1,29,184,90,27,105,162,1
1,59,188,98,13,96,81,1
1,28,174,73,28,104,152,1
1,70,189,96,24,113,224,0
1,52,183,84,18,100,112,1
0,40,178,75,24,108,152,1
1,29,185,86,23,106,140,1
0,40,162,63,29,116,214,1
1,53,194,90,24,108,183,1
0,79,161,67,9,89,46,0
1,26,182,85,3,84,8,0
0,31,164,57,22,109,144,1
0,21,165,61,3,84,11,1
0,39,152,57,22,102,131,1
0,21,174,66,16,104,91,1
0,48,159,59,5,87,22,1
1,20,171,69,12,100,52,1
1,56,183,86,19,103,131,1
0,46,148,51,14,99,81,1
0,76,171,66,6,98,36,1
0,77,184,81,27,105,178,0
0,48,171,70,13,95,67,0
0,71,176,72,6,92,31,1
1,33,171,70,18,97,82,1
0,40,156,55,26,105,164,1
1,56,182,85,6,96,35,1
0,35,157,61,11,84,43,0
1,76,172,75,4,76,14,1
1,28,194,95,29,106,180,1
1,23,172,78,20,97,85,0
0,36,175,70,5,92,23,1
0,26,144,52,11,96,56,1
0,54,159,60,19,104,121,0
1,55,189,93,14,98,88,1
1,49,165,70,26,99,146,0
0,39,165,65,19,106,119,1
0,37,169,68,26,110,172,1
0,73,165,66,10,92,53,1
0,48,169,69,7,88,31,1
1,21,197,98,18,102,96,1
0,24,168,61,19,103,109,1
0,52,166,63,13,102,79,1
0,33,155,58,19,108,123,1
1,24,190,85,4,90,14,1
0,44,164,61,8,89,37,1
0,24,150,51,1,85,4,1
0,43,178,78,16,96,81,1
0,54,186,78,27,105,168,1
0,66,169,73,10,88,47,1
0,22,173,66,20,93,91,1
0,46,181,75,11,88,47,1
0,49,165,68,3,82,11,1
1,26,202,104,13,103,76,1
1,40,189,89,11,99,62,1
0,35,177,71,14,103,81,1
0,36,154,59,5,87,21,1
1,20,186,83,5,102,25,1
0,58,171,74,11,81,42,1
1,25,175,78,28,108,168,1
0,24,171,68,11,89,45,0
1,72,191,98,14,89,82,0
1,44,183,82,1,80,3,0
1,38,192,89,3,78,7,1
1,50,170,73,26,104,169,0
1,67,204,102,3,75,11,1
1,30,190,90,15,92,61,1
1,67,190,87,10,90,55,0
1,20,209,109,23,99,117,1
1,54,182,81,20,106,143,1
0,29,181,71,5,81,17,1
0,25,153,58,20,102,113,1
1,39,194,94,1,84,3,1
0,54,181,85,21,101,120,1
0,21,156,56,1,86,4,1
0,62,176,77,30,116,227,0
0,67,145,52,26,108,186,1
1,30,182,84,13,99,65,1
0,24,172,67,16,97,80,1
1,20,163,70,16,102,75,1
0,61,155,56,23,106,156,1
1,35,205,100,15,92,68,0
1,77,207,105,13,101,105,1
0,54,171,70,8,78,28,1
0,32,157,58,2,89,9,1
0,35,169,69,22,107,137,1
1,66,181,90,20,101,144,1
1,40,183,83,9,82,26,0
0,25,163,65,18,100,97,1
1,75,171,75,2,81,9,1
0,39,182,72,17,99,92,1
0,21,166,62,26,113,175,1
1,27,179,73,3,85,8,1
1,32,186,91,10,93,44,1
1,23,154,60,9,90,25,1
1,58,188,88,18,101,122,1
0,25,174,74,9,85,33,1
1,59,195,104,15,92,87,0
1,27,197,100,29,111,204,1
1,58,177,78,16,98,97,1
0,28,162,58,4,75,11,0
1,24,183,82,29,108,175,1
1,66,176,83,27,102,194,1
1,39,188,88,16,97,84,0
0,68,150,53,8,76,30,0
0,54,157,63,20,96,110,1
1,37,196,104,15,101,91,1
1,23,189,90,15,90,52,1
0,20,165,61,28,102,155,1
0,73,167,71,27,98,160,1
1,43,198,101,17,100,105,1
0,51,171,72,30,108,197,1
1,63,185,90,29,112,252,0
1,72,188,88,20,96,134,1
0,32,185,85,8,87,31,1
0,70,173,70,19,94,104,0
1,35,169,68,7,86,21,1
1,40,185,90,17,94,83,0
0,61,147,56,18,98,106,1
1,30,177,79,15,96,67,1
1,29,196,100,24,106,153,1
0,36,138,41,17,97,95,1
1,28,178,78,14,90,48,1
0,42,164,57,16,93,80,1
0,39,162,63,13,89,58,1
0,72,168,69,28,113,211,1
0,79,164,67,12,97,72,1
0,29,186,80,5,90,21,1
0,31,168,64,20,100,110,1
0,35,159,59,6,82,22,1
0,25,165,68,1,78,3,1
1,27,193,92,25,111,171,1
1,47,166,71,9,95,45,1
1,51,194,96,12,99,75,1
1,26,199,96,26,101,140,1
0,25,162,59,23,97,118,1
0,30,168,68,13,97,66,0
0,40,162,66,22,101,126,1
1,41,192,90,28,113,218,1
1,44,175,78,15,100,86,1
0,62,156,57,6,91,31,1
1,29,197,92,22,97,107,1
1,64,192,96,16,96,103,1
1,27,167,67,14,91,46,0
1,78,185,87,24,104,196,0
1,78,180,90,8,87,45,1
1,59,172,80,16,102,109,1
0,42,156,54,7,86,30,1
1,64,195,101,30,109,256,1
1,20,191,95,21,103,113,1
1,25,174,77,6,85,15,0
1,21,181,79,11,88,31,1
1,78,201,108,12,89,76,1
0,57,171,66,26,103,162,1
0,59,140,47,24,99,146,1
1,34,206,114,22,95,116,1
0,47,162,64,9,87,39,0
1,66,174,81,14,87,68,1
0,69,171,68,27,104,176,0
1,32,175,72,6,82,14,0
1,52,189,85,25,105,175,1
0,24,172,64,30,104,174,0
0,26,169,68,9,85,34,1
0,23,160,57,7,85,27,1
0,44,181,80,2,83,7,1
1,34,179,85,12,93,52,1
0,68,162,67,21,98,124,1
0,22,154,55,20,100,109,1
0,28,175,72,7,93,32,1
0,73,153,55,23,107,163,1
0,24,175,72,15,90,63,0
1,29,170,69,10,88,30,1
1,29,178,81,28,106,167,1
0,22,147,55,7,87,28,1
0,59,166,68,14,89,66,1
1,49,186,89,26,101,165,1
0,58,181,78,5,87,22,1
0,43,167,63,9,94,46,1
1,57,173,72,6,90,28,1
0,48,154,60,18,104,113,1
0,72,168,73,4,79,15,1
0,24,174,63,17,95,82,1
1,63,187,91,26,108,211,1
1,43,202,104,19,100,118,1
1,71,199,104,22,105,183,1
0,25,158,55,3,76,9,1
0,26,156,53,14,93,67,1
1,60,190,89,10,101,69,0
1,60,184,89,12,89,61,1
0,28,165,66,21,111,138,0
0,65,163,65,4,84,17,1
1,21,169,67,13,91,39,0
1,25,181,82,3,81,6,0
1,71,179,90,15,94,96,1
1,53,178,88,12,97,71,1
1,70,177,84,20,104,154,1
0,66,165,63,26,98,153,1
1,30,186,89,14,86,44,1
1,39,181,81,3,77,6,1
1,29,165,66,17,92,60,1
1,66,179,84,6,87,30,0
0,29,161,57,10,91,46,1
0,27,158,57,27,110,178,1
0,21,163,58,10,88,41,1
0,37,149,55,25,106,159,1
1,62,166,77,5,82,19,0
1,30,190,89,16,95,72,1
0,72,183,82,10,89,48,0
0,35,152,51,27,105,169,1
0,32,157,60,21,97,110,1
1,54,176,77,18,100,111,0
0,23,179,70,25,111,161,1
1,36,191,96,2,82,6,1
0,71,174,74,4,86,18,1
0,65,166,68,18,101,110,1
1,32,194,93,26,102,150,1
0,35,169,65,25,110,165,0
1,29,190,92,22,93,93,1
1,62,190,90,7,82,29,1
0,33,159,59,2,84,8,1
0,47,158,54,26,113,190,0
1,43,203,103,21,105,146,1
0,62,152,52,8,85,37,1
0,43,159,60,6,83,24,1
0,36,160,59,6,84,24,1
0,52,150,51,3,83,13,1
1,51,173,73,21,112,163,0
1,25,195,98,11,89,39,1
1,48,178,78,1,77,2,1
1,71,186,90,20,105,161,0
1,43,197,96,13,94,67,1
1,21,185,84,3,85,7,1
1,67,188,98,15,89,84,1
0,45,177,76,17,103,100,1
1,50,183,87,10,88,44,1
1,23,183,82,20,105,111,1
0,40,145,49,1,87,4,0
1,68,167,71,23,100,155,1
0,70,158,65,28,98,166,1
1,27,179,78,27,111,177,1
0,22,177,72,19,91,81,0
1,46,171,72,18,92,81,1
0,20,172,71,5,73,12,1
0,34,156,52,11,87,47,1
1,26,188,91,28,110,186,0
0,35,165,61,20,99,110,0
1,48,181,86,3,87,12,0
1,65,190,95,9,88,48,1
0,65,166,64,27,114,205,0
1,57,191,92,9,87,42,1
0,35,172,72,28,106,170,1
0,66,167,71,27,106,179,1
1,21,173,75,10,94,36,1
0,65,171,66,27,104,175,1
0,23,160,55,28,113,192,1
1,49,180,81,21,103,136,1
1,28,165,74,20,95,82,1
1,61,185,81,4,81,15,1
1,34,172,81,21,103,121,1
1,34,187,81,18,107,114,0
1,48,190,95,10,92,51,1
0,62,173,73,13,85,56,1
1,20,187,93,8,89,26,1
0,63,169,66,19,103,120,1
1,48,173,79,21,96,112,1
1,21,191,95,25,110,162,1
0,22,170,69,26,100,137,0
0,52,151,58,16,93,83,1
0,29,164,57,9,87,37,1
0,27,193,87,12,97,57,1
1,61,183,85,20,99,131,1
0,26,167,67,7,84,25,1
1,50,181,84,5,92,25,1
1,79,196,100,21,93,143,0
0,30,164,61,12,94,58,0
0,63,161,61,20,106,135,0
0,41,170,72,17,92,80,1
0,32,160,62,28,107,176,0
0,23,160,62,9,97,45,1
1,44,186,86,26,100,153,1
1,57,195,91,14,92,76,0
1,32,167,66,11,93,42,1
0,42,172,67,4,87,17,1
0,40,171,72,13,100,72,0
1,45,187,85,18,91,82,0
0,64,161,68,23,109,160,1
1,34,203,101,12,102,72,0
1,47,174,80,16,101,97,1
0,25,169,68,14,88,57,1
0,39,156,58,5,78,17,0
1,25,193,99,4,91,16,1
1,63,185,82,6,83,25,1
0,20,155,55,2,82,7,0
1,40,204,105,28,111,217,1
1,77,201,101,24,109,220,1
1,57,190,96,2,83,8,0
1,33,174,77,9,78,17,1
1,65,174,81,21,103,152,1
1,35,196,95,11,93,51,0
0,35,173,71,29,114,202,1
1,26,195,97,7,84,20,0
1,22,189,93,5,77,8,1
0,37,167,64,9,91,42,0
1,27,192,93,27,112,190,1
1,24,167,66,27,100,121,1
1,20,171,77,3,86,7,0
0,76,179,80,21,110,150,1
0,28,171,68,17,107,104,1
1,57,176,82,6,92,31,1
0,40,164,64,15,93,73,1
0,57,170,69,20,96,109,1
1,36,193,91,30,107,200,1
0,57,139,44,28,108,198,1
1,37,158,63,20,103,110,0
0,79,162,58,18,95,106,1
0,20,174,77,21,110,130,1
0,26,158,60,17,91,76,1
1,38,181,80,18,98,93,1
1,70,174,78,22,100,153,1
0,25,158,53,21,103,123,1
0,33,179,72,6,94,29,1
1,66,182,84,4,87,20,1
0,28,163,66,21,99,111,0
1,45,188,97,13,92,65,1
0,24,159,58,30,112,202,1
0,71,189,89,18,89,84,1
1,30,192,92,1,72,1,1
0,36,180,75,19,98,99,1
1,38,176,79,3,92,13,1
0,67,162,63,5,87,24,1
1,58,181,82,25,104,177,1
0,22,167,64,16,89,66,1
0,49,168,66,2,81,7,1
0,53,169,64,11,96,60,1
0,43,160,59,6,75,19,0
0,39,160,60,16,96,84,0
1,21,199,97,2,76,3,1
0,41,155,62,28,113,198,0
0,46,170,71,16,106,101,1
1,30,185,84,28,103,157,1
0,26,162,59,15,92,69,1
0,27,182,75,5,93,23,0
1,32,190,89,15,98,76,0
1,32,194,98,3,86,10,1
0,22,159,58,6,85,23,1
0,71,165,60,28,115,220,1
0,44,173,66,25,88,110,1
1,21,192,94,10,90,34,1
0,36,152,53,6,83,23,1
0,23,154,54,28,105,168,1
0,23,171,66,22,106,131,1
1,41,186,82,14,100,79,1
1,20,193,98,8,92,30,0
0,45,154,55,30,111,211,1
1,25,179,78,6,97,26,0
1,21,191,89,9,85,23,1
0,76,170,73,3,74,10,1
0,38,178,68,12,97,63,0
1,45,184,91,16,91,75,0
0,47,154,53,25,103,156,1
1,56,179,87,5,95,29,1
0,33,161,65,5,82,18,1
0,21,169,63,11,91,48,1
1,21,178,79,15,98,65,0
0,22,157,56,26,114,180,1
1,57,186,83,18,98,111,1
1,24,180,79,26,102,132,0
0,22,178,71,17,106,100,1
1,44,175,79,23,103,142,1
0,29,165,62,13,87,53,1
0,50,163,64,12,94,62,1
1,40,176,77,28,107,184,1
0,26,164,62,15,95,73,1
0,47,159,59,28,105,178,1
0,32,165,65,20,91,90,0
0,75,158,56,10,91,54,0
0,38,173,77,15,94,72,0
0,65,157,59,13,91,67,0
1,77,184,88,26,111,239,0
0,22,162,56,17,96,85,1
1,46,181,87,20,103,129,1
1,70,176,77,25,118,242,0
1,31,180,79,4,86,12,0
0,26,170,67,19,97,96,0
0,26,155,52,23,109,150,0
1,33,174,79,17,100,89,1
0,24,181,70,5,80,16,0
1,41,178,78,4,78,9,1
0,32,154,57,10,96,52,0
1,57,177,80,8,91,40,0
1,29,201,101,4,79,9,1
0,45,170,70,20,100,113,1
1,76,182,89,15,96,103,1
0,31,168,59,28,102,161,1
1,71,174,78,15,105,117,0
0,71,154,61,25,111,185,0
0,74,164,62,26,104,174,0
1,35,200,101,6,85,21,1
0,48,171,69,21,99,118,1
1,45,190,99,18,105,125,1
1,56,173,73,4,85,16,1
1,31,183,87,15,97,72,1
1,40,168,72,14,99,73,1
0,51,162,59,21,107,140,1
1,43,185,85,19,94,93,0
0,35,150,53,19,101,110,0
0,21,151,49,14,101,79,1
1,46,179,76,28,102,170,0
0,69,170,72,16,88,76,1
0,29,185,75,30,109,188,0
1,56,177,84,12,90,59,1
0,32,166,66,14,89,60,1
0,50,169,74,8,90,37,0
0,22,154,49,16,95,80,1
0,23,167,61,10,92,45,1
0,25,166,65,6,89,25,1
0,37,179,75,4,89,17,0
0,44,172,62,16,95,83,1
0,47,152,55,16,98,91,1
0,50,170,66,6,85,25,1
1,65,187,89,18,101,128,1
0,68,141,48,2,85,10,1
1,40,189,91,25,99,141,0
1,71,191,94,19,101,143,0
1,65,193,96,27,107,221,1
1,25,204,103,10,93,43,1
0,69,169,67,29,111,211,1
0,21,165,66,6,83,21,1
1,76,177,83,14,101,105,1
0,27,156,55,19,104,113,1
1,75,169,72,16,98,108,1
1,64,177,81,15,93,85,1
0,33,177,72,14,92,64,1
1,65,179,80,6,91,32,1
0,42,166,63,11,80,39,1
0,20,152,53,3,76,9,1
1,71,184,91,14,87,75,1
1,53,196,103,9,91,48,0
1,68,184,91,16,90,90,1
1,75,178,83,26,119,265,0
1,78,174,80,9,87,49,0
0,79,170,75,8,87,38,0
0,69,170,71,25,99,149,1
1,26,177,78,23,104,125,1
1,74,183,91,19,97,133,0
1,74,184,83,13,97,89,1
0,31,167,65,19,99,102,1
0,32,161,57,4,91,19,1
0,74,150,56,9,90,48,1
1,78,184,86,26,107,223,1
1,24,193,89,27,108,167,1
0,52,181,76,6,85,25,1
0,22,167,64,7,91,31,1
0,24,148,50,15,98,80,0
0,45,167,69,9,96,47,1
1,29,196,97,26,105,160,1
0,60,169,71,10,98,57,0
0,32,142,48,5,79,17,1
1,26,187,87,10,86,29,1
0,44,154,62,18,96,96,1
1,53,182,78,12,91,58,1
1,22,185,88,22,113,150,1
0,52,173,68,20,99,114,1
1,70,176,83,6,96,39,1
0,32,150,57,19,96,98,0
1,72,191,94,19,103,149,1
0,73,141,47,22,97,135,1
1,38,197,104,16,97,89,0
1,40,184,92,11,95,56,1
1,51,189,88,15,104,103,1
0,45,163,64,8,80,29,1
0,29,158,56,10,91,46,0
0,51,164,60,19,92,96,1
0,56,158,54,8,90,40,1
0,22,164,62,2,85,7,0
1,62,187,94,5,84,23,0
0,72,146,53,12,94,69,1
1,38,172,78,20,94,90,1
0,42,149,50,15,99,86,1
1,27,194,90,7,89,24,0
1,23,187,83,24,104,130,1
0,32,151,52,15,99,83,1
0,24,165,65,23,105,135,1
0,36,144,49,11,91,53,1
0,35,174,67,25,107,156,0
0,72,168,70,12,85,54,1
1,23,175,70,5,78,6,0
0,71,156,61,26,111,193,1
0,27,176,69,6,82,21,0
0,74,176,83,30,111,215,1
0,42,145,44,9,89,43,1
0,29,167,67,10,90,43,1
0,73,166,65,7,83,31,1
0,49,173,70,4,94,20,0
1,38,187,82,9,95,43,1
0,22,184,81,5,82,16,1
0,64,175,68,3,87,14,1
0,42,157,59,24,97,130,0
0,41,163,62,3,87,13,1
1,67,178,80,15,87,74,1
1,68,186,88,1,87,5,0
0,35,178,78,16,94,76,0
1,41,184,82,19,104,119,1
0,36,173,68,17,97,88,0
1,69,195,95,10,92,61,1
1,76,193,98,16,95,111,0
1,25,179,85,29,108,179,1
1,45,181,87,25,104,164,1
0,63,172,66,26,104,168,0
0,32,151,51,8,91,38,1
0,56,165,67,21,96,115,1
0,22,166,61,18,97,91,1
0,25,159,59,21,96,105,0
0,27,185,78,9,91,38,1
0,32,176,77,21,103,118,1
1,30,187,92,14,95,64,1
0,40,158,52,24,108,160,1
0,53,177,76,12,95,62,1
1,35,182,83,6,92,25,1
1,42,192,95,30,107,211,0
1,63,193,104,14,94,88,1
1,44,186,82,16,100,93,1
1,50,164,68,28,108,196,0
0,20,169,65,29,98,147,1
1,70,183,88,17,96,112,0
0,21,179,74,26,106,151,1
0,54,161,60,9,94,48,1
0,21,164,61,19,95,91,1
0,47,181,81,27,104,161,1
1,34,194,96,25,111,182,1
0,51,166,65,25,91,122,1
0,25,175,70,20,105,117,1
0,22,177,68,22,96,106,0
0,60,165,60,4,86,18,1
0,28,160,65,24,104,140,1
1,68,169,69,11,94,64,0
0,23,165,59,28,113,190,1
1,60,177,81,25,104,179,1
0,23,159,57,17,90,74,1
0,32,169,65,7,82,25,0
1,34,189,93,26,98,137,1
1,27,182,80,3,74,3,0
1,38,202,108,19,100,115,0
1,22,184,88,24,104,131,1
1,44,179,81,27,110,197,1
0,45,167,66,23,98,126,1
0,60,163,60,11,91,56,1
0,42,180,78,6,79,19,1
1,60,193,93,30,112,259,1
0,45,177,72,2,75,6,0
1,38,174,74,15,92,62,0
0,69,162,63,23,104,152,1
1,60,195,89,24,108,190,1
0,53,178,70,18,95,95,1
1,20,173,74,2,83,4,1
0,62,178,77,16,91,78,1
1,44,168,72,28,113,211,1
0,76,186,89,11,98,63,1
1,27,187,88,14,98,67,1
1,20,190,85,22,103,114,1
1,78,197,103,9,89,56,1
0,62,156,63,13,86,59,1
1,52,184,88,27,111,215,1
0,27,173,68,18,99,94,1
1,25,170,68,25,110,152,0
0,43,172,64,9,84,36,1
0,36,179,76,1,83,4,1
1,20,191,91,9,100,44,1
0,28,165,59,11,91,50,1
1,40,176,77,6,92,26,1
0,43,172,67,21,99,116,1
1,60,192,97,17,80,66,1
0,26,150,49,24,104,145,1
0,56,180,79,4,74,12,1
1,40,201,98,21,108,150,1
0,40,178,77,14,89,60,1
0,71,169,74,13,98,76,1
0,40,176,72,4,84,15,1
1,40,183,90,5,80,14,1
0,36,168,62,27,117,200,1
0,51,163,64,16,96,87,1
0,30,141,45,27,112,189,1
0,25,173,64,26,104,151,0
0,25,180,77,7,86,26,1
0,22,164,65,30,98,153,0
1,74,182,88,14,88,78,0
1,61,183,85,15,101,103,1
1,36,180,78,6,85,18,1
1,52,189,93,24,111,194,1
1,29,188,86,7,83,18,1
0,44,156,55,29,107,191,1
1,27,183,79,13,99,62,1
0,55,144,50,7,82,29,1
0,28,166,59,14,94,68,1
0,25,165,64,22,110,142,1
0,68,152,54,26,105,177,1
0,48,150,53,14,95,76,0
1,20,191,94,9,92,33,1
1,57,204,113,6,75,20,1
1,24,190,92,14,92,54,1
0,52,151,52,16,99,95,1
1,67,187,87,9,87,46,0
0,74,181,77,7,87,33,1
0,30,154,52,22,97,117,1
0,37,167,70,29,113,200,1
1,38,182,80,27,114,205,1
0,37,176,70,25,108,159,0
0,37,177,69,14,97,73,1
1,30,187,89,3,91,12,0
1,23,189,91,23,107,139,0
0,36,172,74,13,106,79,1
1,61,189,98,25,110,212,0
0,34,169,65,2,82,7,1
1,72,179,82,25,99,175,1
0,38,167,67,6,84,23,0
1,54,186,82,2,83,7,1
1,76,187,94,7,98,51,1
0,66,175,69,7,86,32,0
0,65,166,70,14,98,81,0
0,57,150,57,1,84,4,1
0,41,149,55,16,96,86,1
0,41,152,56,26,110,178,1
1,54,181,90,12,94,67,0
0,66,171,65,28,96,158,1
1,42,175,72,28,107,183,1
1,22,177,83,20,99,92,1
0,44,181,81,28,104,165,1
0,51,150,57,18,100,107,0
0,33,160,57,13,100,73,1
0,39,163,65,7,85,28,1
0,37,180,73,24,98,126,0
1,58,180,86,12,92,64,0
1,50,176,82,5,86,20,1
0,20,172,70,18,105,103,1
1,28,179,77,7,87,21,0
0,27,180,80,13,93,58,1
1,43,185,85,14,96,73,1
0,38,161,59,5,79,17,1
1,22,187,86,17,94,67,1
1,21,205,103,21,109,137,1
0,74,162,67,23,100,143,0
1,22,179,81,13,96,54,0
0,23,170,67,3,88,12,1
1,43,187,94,25,102,158,1
1,47,199,109,1,83,4,0
1,44,189,95,12,94,62,1
1,56,178,80,25,109,192,1
0,25,154,53,12,95,60,1
0,31,167,66,28,113,192,1
0,27,153,53,24,109,157,1
1,42,186,89,10,92,47,1
0,33,165,67,4,88,17,1
1,60,187,98,26,104,196,1
0,63,123,40,9,97,55,1
0,25,156,51,22,99,120,1
1,69,168,71,20,107,157,0
0,40,174,68,5,87,21,1
0,21,172,71,10,88,39,1
0,25,174,72,9,93,41,0
1,29,204,98,18,97,90,1
0,68,171,67,3,85,13,1
1,74,188,93,5,85,26,1
1,20,198,102,10,89,34,0
1,22,203,97,8,90,28,1
1,24,180,84,8,97,35,0
1,32,174,77,3,79,6,1
0,59,183,84,12,86,50,1
0,36,159,61,13,91,60,0
0,53,172,73,6,75,18,1
0,28,159,60,12,91,54,1
1,27,181,81,14,86,40,1
1,20,173,68,4,87,10,0
1,71,168,68,18,98,117,1
1,25,186,84,26,111,171,1
0,60,162,59,24,112,176,0
1,76,192,95,17,101,132,0
1,72,192,102,12,98,87,1
0,72,153,58,12,90,63,1
1,47,154,54,9,94,40,0
0,31,168,67,13,95,64,0
1,27,183,80,13,94,52,1
1,55,173,74,9,86,36,1
1,66,198,96,6,86,30,1
1,28,178,85,24,110,158,0
1,42,175,78,25,111,182,1
0,21,155,55,29,112,195,1
0,47,168,69,7,90,32,1
0,22,161,55,29,102,164,0
0,29,147,50,15,97,80,0
1,21,178,79,11,86,28,0
0,64,165,66,8,80,31,1
0,62,160,59,5,82,21,1
0,47,172,70,19,99,106,1
1,51,192,94,14,102,94,1
1,27,178,78,18,94,72,1
1,25,189,97,27,103,153,0
0,41,184,83,28,102,157,1
1,24,174,76,21,98,93,0
1,31,188,90,11,99,57,1
1,44,166,75,3,93,14,0
